,0,1,2,3,4,5,mid
9415,social,21,food,19,tvshow,15,1713830
9416,ratchada,7,social,6,sinthorn,5,763556
9417,sinthorn,85,social,11,tvshow,9,376392
9418,isolate,20,korea,18,chalermkrung,4,1974480
9419,tvshow,14,lumpini,5,social,4,53260
9420,supachalasai,77,cartoon,56,isolate,16,2027682
9421,supachalasai,46,ratchada,4,region,1,49538
9422,sinthorn,133,tvshow,1,wahkor,1,332160
9423,wahkor,30,library,17,silom,16,1709518
9424,tvshow,36,chalermthai,27,korea,20,763046
9425,supachalasai,33,lumpini,2,wahkor,1,390454
9426,wahkor,51,tvshow,48,region,41,762883
9427,supachalasai,76,mbk,30,wahkor,27,51583
9428,library,131,wahkor,116,klaibann,34,2021394
9429,tvshow,6,blueplanet,3,chalermthai,2,831143
9430,tvshow,73,chalermkrung,10,blueplanet,9,267641
9431,chalermthai,66,cartoon,40,supachalasai,28,333763
9432,wahkor,38,sinthorn,38,supachalasai,32,382578
9433,sinthorn,160,silom,19,supachalasai,16,769671
9434,lumpini,39,food,25,beauty,17,266908
9435,sinthorn,59,supachalasai,29,food,3,36472
9436,ratchada,75,sinthorn,18,pantip,12,36528
9437,supachalasai,67,cartoon,17,chalermthai,15,3553551
9438,korea,48,tvshow,30,beauty,4,1738006
9439,tvshow,34,wahkor,24,region,23,381209
9440,isolate,55,siam,25,chalermkrung,23,1990029
9441,sinthorn,23,wahkor,23,food,22,381037
9442,isolate,150,mbk,45,chalermkrung,27,832810
9443,tvshow,38,korea,18,social,17,767910
9444,sinthorn,70,library,5,ratchada,3,386086
9445,tvshow,15,food,13,korea,2,378614
9446,tvshow,226,social,19,korea,14,384184
9447,chalermthai,22,tvshow,16,korea,10,1730916
9448,cartoon,22,lumpini,11,writer,9,384900
9449,home,11,food,11,korea,7,833192
9450,food,58,blueplanet,14,family,2,379623
9451,tvshow,51,food,20,beauty,14,384426
9452,sinthorn,120,home,38,lumpini,11,3356990
9453,korea,50,chalermkrung,43,beauty,20,3357244
9454,chalermthai,65,korea,41,tvshow,26,753412
9455,blueplanet,19,beauty,9,klaibann,3,404710
9456,tvshow,84,wahkor,65,region,43,754021
9457,horoscope,14,social,3,sinthorn,2,848555
9458,food,36,tvshow,31,blueplanet,16,262362
9459,isolate,10,chalermkrung,10,korea,4,209299
9460,korea,20,siliconvalley,16,isolate,9,172009
9461,rajdumnern,164,supachalasai,22,social,14,756496
9462,supachalasai,22,chalermkrung,20,isolate,19,1964614
9463,isolate,107,chalermkrung,37,region,4,779874
9464,korea,53,isolate,37,home,17,846756
9465,tvshow,67,cartoon,30,wahkor,8,407676
9466,food,11,blueplanet,7,klaibann,5,336355
9467,tvshow,63,wahkor,37,region,35,173614
9468,korea,58,tvshow,34,social,7,752112
9469,beauty,80,lumpini,41,library,19,221405
9470,family,10,chalermthai,8,korea,8,751768
9471,ratchada,83,social,18,bangrak,8,2066634
9472,supachalasai,15,library,1,isolate,1,262545
9473,blueplanet,24,tvshow,7,wahkor,4,171931
9474,chalermkrung,8,ratchada,7,chalermthai,6,849440
9475,korea,79,cartoon,55,supachalasai,30,752947
9476,social,15,food,14,cartoon,13,781406
9477,sinthorn,108,social,85,food,34,173568
9478,blueplanet,25,chalermthai,14,wahkor,9,218160
9479,korea,31,tvshow,28,chalermkrung,7,1696867
9480,tvshow,6,chalermkrung,6,cartoon,1,397074
9481,tvshow,5,social,5,food,4,759495
9482,blueplanet,58,gallery,13,home,10,375096
9483,chalermthai,124,jatujak,120,horoscope,48,776785
9484,supachalasai,58,cartoon,21,tvshow,10,2030468
9485,chalermthai,44,bangrak,34,siam,28,761352
9486,supachalasai,45,tvshow,16,social,10,167392
9487,social,5,tvshow,5,mbk,4,760880
9488,social,28,wahkor,19,ratchada,19,261491
9489,supachalasai,114,korea,75,tvshow,13,394294
9490,library,36,mbk,19,siliconvalley,15,2033810
9491,supachalasai,47,tvshow,8,wahkor,7,397263
9492,tvshow,46,wahkor,17,social,8,400033
9493,supachalasai,45,cartoon,9,chalermthai,6,829158
9494,tvshow,28,wahkor,24,region,24,4659806
9495,siam,24,bangrak,18,tvshow,10,4659671
9496,korea,70,tvshow,31,isolate,13,400595
9497,home,36,ratchada,17,social,16,1966924
9498,tvshow,30,wahkor,28,region,26,209346
9499,bangrak,18,siam,18,beauty,5,4660758
9500,supachalasai,58,tvshow,15,wahkor,14,29305
9501,home,51,klaibann,41,family,40,397535
9502,supachalasai,28,social,2,lumpini,2,56788
9503,rajdumnern,188,supachalasai,54,sinthorn,10,844999
9504,tvshow,95,wahkor,68,region,64,778292
9505,chalermkrung,33,cartoon,10,library,8,1760494
9506,supachalasai,37,cartoon,31,chalermthai,17,73148
9507,tvshow,182,region,64,wahkor,56,462436
9508,supachalasai,49,ratchada,39,chalermthai,37,83459
9509,chalermthai,13,korea,8,tvshow,4,462086
9510,supachalasai,67,isolate,61,chalermthai,14,463337
9511,family,24,blueplanet,18,library,7,462845
9512,tvshow,88,korea,69,food,17,717242
9513,horoscope,39,siam,4,religious,4,2222317
9514,korea,49,chalermkrung,1,tvshow,1,2224238
9515,korea,269,bangrak,37,siam,27,3266149
9516,blueplanet,37,bangrak,26,horoscope,22,3437
9517,korea,92,tvshow,8,family,8,801761
9518,ratchada,39,supachalasai,18,wahkor,15,273654
9519,supachalasai,18,klaibann,11,library,10,3569
9520,korea,45,home,9,social,7,2224347
9521,korea,49,tvshow,2,lumpini,2,3713707
9522,supachalasai,36,sinthorn,20,lumpini,5,226171
9523,ratchada,49,home,40,social,37,204376
9524,korea,115,chalermkrung,6,tvshow,1,3713795
9525,korea,14,chalermkrung,12,supachalasai,8,1517699
9526,wahkor,19,library,9,siam,7,4676644
9527,mbk,22,tvshow,14,home,12,466196
9528,sinthorn,30,blueplanet,18,tvshow,13,176500
9529,cartoon,29,bangrak,20,sinthorn,11,716949
9530,cartoon,57,social,50,tvshow,46,225962
9531,isolate,47,tvshow,33,chalermkrung,16,4611363
9532,social,21,sinthorn,19,home,19,84468
9533,korea,56,tvshow,11,chalermkrung,6,3711113
9534,korea,46,isolate,20,beauty,7,4619518
9535,blueplanet,25,chalermthai,21,tvshow,18,81366
9536,wahkor,57,silom,40,library,20,881077
9537,chalermthai,66,tvshow,26,food,15,3275034
9538,siliconvalley,36,cartoon,34,wahkor,18,457368
9539,tvshow,13,0,0,0,0,4675340
9540,sinthorn,119,ratchada,21,home,21,323235
9541,cartoon,24,supachalasai,9,food,6,2202847
9542,supachalasai,49,blueplanet,12,region,10,723046
9543,cartoon,20,isolate,9,jatujak,1,2199881
9544,supachalasai,28,tvshow,25,social,16,720056
9545,tvshow,114,supachalasai,34,lumpini,19,340782
9546,silom,30,library,28,cartoon,24,350264
9547,supachalasai,51,tvshow,26,blueplanet,16,322255
9548,isolate,19,beauty,16,lumpini,16,719670
9549,korea,77,chalermkrung,8,tvshow,5,1903005
9550,tvshow,37,korea,16,chalermkrung,4,2212904
9551,korea,39,tvshow,12,isolate,7,3271671
9552,supachalasai,45,wahkor,17,blueplanet,9,350490
9553,bangrak,27,siam,20,social,7,708368
9554,tvshow,32,food,14,bangrak,14,227238
9555,sinthorn,60,social,4,silom,3,707956
9556,supachalasai,56,wahkor,23,tvshow,8,343981
9557,blueplanet,55,supachalasai,39,lumpini,15,709537
9558,camera,19,ratchada,9,mbk,8,344088
9559,chalermthai,16,siam,12,bangrak,11,805830
9560,supachalasai,48,korea,21,chalermkrung,10,896011
9561,bangrak,23,siam,20,pantip,3,4601220
9562,sinthorn,60,tvshow,32,silom,21,898857
9563,korea,42,isolate,8,tvshow,7,477475
9564,bangrak,67,siam,23,social,18,4678450
9565,chalermthai,18,tvshow,15,blueplanet,6,2287551
9566,supachalasai,288,tvshow,9,cartoon,3,203193
9567,tvshow,117,supachalasai,64,social,8,4595346
9568,food,39,tvshow,9,social,9,478054
9569,supachalasai,27,tvshow,3,lumpini,2,476432
9570,lumpini,22,korea,21,tvshow,19,275326
9571,sinthorn,120,social,43,wahkor,23,897783
9572,supachalasai,63,korea,54,cartoon,14,170493
9573,horoscope,31,beauty,8,bangrak,8,3738219
9574,siam,58,bangrak,53,siliconvalley,7,3251893
9575,korea,43,tvshow,17,chalermthai,6,713203
9576,chalermthai,44,supachalasai,38,cartoon,5,263660
9577,cartoon,36,chalermthai,29,tvshow,17,713428
9578,sinthorn,45,blueplanet,42,food,24,1508208
9579,tvshow,27,social,23,food,15,1890066
9580,cartoon,31,wahkor,12,library,4,1860348
9581,tvshow,88,beauty,72,korea,62,347169
9582,food,22,wahkor,15,silom,8,204048
9583,korea,51,0,0,0,0,894375
9584,tvshow,15,home,13,chalermthai,11,4603649
9585,ratchada,59,social,2,blueplanet,2,472350
9586,korea,40,tvshow,40,blueplanet,23,472441
9587,korea,75,tvshow,8,chalermkrung,5,1500703
9588,food,62,home,42,family,41,472692
9589,supachalasai,71,sinthorn,43,silom,18,4603048
9590,korea,7,0,0,0,0,4677238
9591,isolate,19,sinthorn,9,wahkor,5,176795
9592,korea,26,chalermkrung,7,tvshow,5,2256505
9593,tvshow,26,region,2,blueplanet,2,263931
9594,supachalasai,23,gadget,1,siliconvalley,1,1866704
9595,blueplanet,141,sinthorn,77,region,71,809407
9596,chalermkrung,31,mbk,6,siliconvalley,4,870162
9597,supachalasai,141,home,75,tvshow,27,795088
9598,korea,46,supachalasai,20,tvshow,1,1580886
9599,sinthorn,17,blueplanet,9,lumpini,4,354869
9600,tvshow,11,sinthorn,1,0,0,4674729
9601,tvshow,37,cartoon,9,isolate,2,443400
9602,isolate,54,chalermkrung,18,chalermthai,15,1912414
9603,blueplanet,16,ratchada,13,wahkor,11,324542
9604,social,35,food,32,silom,12,4633525
9605,isolate,40,chalermkrung,19,library,1,875837
9606,supachalasai,23,siliconvalley,18,home,16,1561985
9607,food,20,tvshow,5,beauty,3,815524
9608,chalermthai,9,mbk,5,siliconvalley,3,443664
9609,korea,50,supachalasai,24,isolate,12,205829
9610,tvshow,21,social,18,silom,18,258600
9611,supachalasai,12,wahkor,4,tvshow,4,451604
9612,cartoon,25,sinthorn,23,home,16,171292
9613,supachalasai,40,cartoon,15,lumpini,5,448513
9614,korea,68,tvshow,30,home,14,4631343
9615,korea,18,isolate,16,blueplanet,6,795841
9616,bangrak,15,siam,12,social,5,4673393
9617,korea,36,isolate,7,chalermkrung,1,816108
9618,siam,32,bangrak,12,beauty,10,1827628
9619,bangrak,64,siam,49,lumpini,15,3680533
9620,home,63,supachalasai,58,sinthorn,33,1570159
9621,bangrak,23,siam,10,region,1,4673895
9622,tvshow,23,chalermkrung,22,isolate,19,171200
9623,tvshow,57,family,40,supachalasai,37,454485
9624,korea,27,tvshow,3,chalermkrung,3,730972
9625,horoscope,56,tvshow,12,region,9,724189
9626,isolate,50,chalermkrung,22,supachalasai,15,162137
9627,siam,48,bangrak,44,klaibann,24,3688132
9628,tvshow,35,food,25,horoscope,15,3663647
9629,silom,19,sinthorn,14,beauty,8,731717
9630,tvshow,23,bangrak,12,wahkor,9,1838228
9631,supachalasai,41,tvshow,21,chalermthai,5,3282841
9632,korea,35,tvshow,20,food,6,3281198
9633,bangrak,29,siam,25,horoscope,25,4621421
9634,tvshow,18,beauty,2,wahkor,2,724319
9635,korea,212,chalermkrung,94,isolate,92,1838798
9636,ratchada,11,social,10,siliconvalley,9,440333
9637,tvshow,58,beauty,24,korea,8,441521
9638,tvshow,37,social,22,bangrak,19,162273
9639,tvshow,13,silom,1,sinthorn,1,455025
9640,wahkor,28,social,27,sinthorn,24,441549
9641,siliconvalley,78,cartoon,41,library,16,11412
9642,korea,48,isolate,12,tvshow,11,818805
9643,blueplanet,78,tvshow,52,food,52,454833
9644,tvshow,12,supachalasai,10,social,2,4634648
9645,korea,100,isolate,8,tvshow,6,1817518
9646,tvshow,21,bangrak,11,social,9,358323
9647,blueplanet,8,ratchada,7,bangrak,5,2954197
9648,isolate,111,korea,52,chalermkrung,40,3402508
9649,tvshow,56,supachalasai,23,food,17,2969732
9650,korea,129,tvshow,29,chalermkrung,3,2969327
9651,chalermthai,11,supachalasai,7,tvshow,4,3007858
9652,korea,70,tvshow,13,supachalasai,6,3394017
9653,sinthorn,140,social,4,klaibann,2,3010205
9654,sinthorn,140,silom,8,social,5,3424784
9655,korea,140,tvshow,2,supachalasai,1,2915328
9656,supachalasai,84,korea,21,tvshow,9,172262
9657,korea,37,social,9,silom,7,2913631
9658,sinthorn,26,home,16,silom,9,185989
9659,chalermthai,25,tvshow,15,social,7,3400938
9660,korea,80,tvshow,9,isolate,2,184775
9661,tvshow,69,chalermthai,10,ratchada,4,3014411
9662,supachalasai,131,korea,17,tvshow,17,3014491
9663,korea,37,chalermthai,11,horoscope,5,3014674
9664,chalermthai,27,rajdumnern,24,tvshow,16,3418490
9665,isolate,47,cartoon,17,chalermkrung,14,184215
9666,tvshow,39,social,4,region,3,3411996
9667,chalermkrung,14,korea,6,library,5,2991428
9668,isolate,24,chalermkrung,9,silom,3,3411649
9669,supachalasai,96,korea,42,isolate,20,2983778
9670,korea,60,chalermkrung,6,tvshow,4,2983518
9671,sinthorn,149,lumpini,2,ratchada,1,3417685
9672,korea,21,isolate,12,chalermkrung,9,2983398
9673,cartoon,77,chalermthai,41,chalermkrung,19,3440249
9674,supachalasai,105,beauty,48,social,33,2978864
9675,korea,54,beauty,29,chalermkrung,22,2979964
9676,cartoon,30,home,7,chalermthai,6,185095
9677,korea,19,beauty,9,lumpini,8,2928083
9678,tvshow,4,blueplanet,4,region,2,3002122
9679,korea,223,isolate,42,chalermkrung,15,2950593
9680,cartoon,6,ratchada,2,social,2,172077
9681,tvshow,17,chalermkrung,12,social,4,2926095
9682,isolate,52,chalermkrung,13,supachalasai,8,2926025
9683,chalermthai,66,lumpini,17,supachalasai,17,3433902
9684,rajdumnern,77,social,7,mbk,7,2925949
9685,supachalasai,43,silom,25,siliconvalley,24,3005794
9686,isolate,78,cartoon,33,chalermkrung,15,2975666
9687,supachalasai,46,lumpini,13,chalermthai,8,2931540
9688,cartoon,31,wahkor,2,chalermthai,2,2997772
9689,supachalasai,34,tvshow,4,social,1,3000408
9690,supachalasai,126,bangrak,43,siam,25,3434293
9691,korea,161,chalermkrung,16,siam,10,2973292
9692,cartoon,23,library,3,chalermthai,2,3171582
9693,supachalasai,84,tvshow,12,social,9,175458
9694,library,52,silom,48,blueplanet,32,3289693
9695,chalermkrung,25,tvshow,7,korea,5,3170107
9696,wahkor,48,library,34,rajdumnern,16,3172982
9697,supachalasai,202,silom,105,social,47,3164971
9698,korea,68,siam,6,blueplanet,2,3164868
9699,supachalasai,46,social,15,home,15,175446
9700,social,72,supachalasai,45,tvshow,39,179137
9701,ratchada,31,isolate,14,chalermkrung,9,3291819
9702,cartoon,10,korea,7,library,3,3176837
9703,supachalasai,13,bangrak,12,tvshow,10,3186343
9704,chalermthai,26,library,20,tvshow,13,3283499
9705,chalermthai,28,tvshow,3,cartoon,3,3178243
9706,chalermkrung,15,korea,14,tvshow,8,3177557
9707,tvshow,31,wahkor,19,region,16,3148266
9708,klaibann,41,blueplanet,39,tvshow,20,174963
9709,cartoon,21,siliconvalley,6,tvshow,2,3146974
9710,sinthorn,51,home,40,jatujak,17,3308102
9711,siam,73,bangrak,53,beauty,52,3138748
9712,siam,17,library,9,lumpini,8,3138533
9713,wahkor,87,library,8,social,5,3137588
9714,supachalasai,42,sinthorn,1,region,1,3157735
9715,korea,39,social,36,food,32,3298029
9716,supachalasai,39,wahkor,9,chalermthai,9,179751
9717,cartoon,27,chalermthai,7,library,4,3155484
9718,cartoon,48,mbk,4,siliconvalley,2,3155423
9719,supachalasai,62,sinthorn,56,wahkor,43,3153640
9720,chalermthai,30,home,21,tvshow,18,3220444
9721,supachalasai,38,tvshow,25,korea,21,3248637
9722,siliconvalley,42,korea,19,isolate,18,177441
9723,chalermthai,35,cartoon,25,siliconvalley,19,3246027
9724,tvshow,69,korea,48,chalermkrung,17,3246184
9725,wahkor,11,tvshow,9,siam,2,3213356
9726,ratchada,80,social,31,wahkor,31,177517
9727,supachalasai,49,sinthorn,22,ratchada,10,177645
9728,tvshow,610,beauty,29,chalermthai,21,3214776
9729,library,40,siam,36,social,33,3233519
9730,supachalasai,72,tvshow,4,lumpini,3,3233757
9731,korea,116,supachalasai,7,chalermkrung,3,3233433
9732,chalermthai,43,food,28,sinthorn,19,3240442
9733,chalermthai,34,cartoon,6,tvshow,2,3236820
9734,korea,41,supachalasai,20,tvshow,9,3235024
9735,korea,190,supachalasai,14,chalermkrung,11,3233805
9736,supachalasai,63,home,15,food,15,3242792
9737,korea,58,isolate,4,tvshow,3,3195464
9738,cartoon,285,food,70,chalermthai,29,3265899
9739,silom,89,siam,70,social,61,3272556
9740,lumpini,20,home,12,social,10,178683
9741,isolate,50,home,45,tvshow,33,3189727
9742,wahkor,55,library,13,social,5,3270348
9743,korea,46,isolate,16,supachalasai,8,177731
9744,korea,113,chalermkrung,6,tvshow,1,3256163
9745,korea,44,tvshow,17,chalermkrung,11,3256754
9746,tvshow,44,chalermthai,19,cartoon,10,178085
9747,supachalasai,59,tvshow,22,wahkor,12,3263846
9748,tvshow,23,supachalasai,21,wahkor,12,3263918
9749,social,40,family,33,wahkor,30,3261287
9750,family,144,beauty,84,siam,68,3368903
9751,wahkor,10,food,5,jatujak,4,3068919
9752,tvshow,17,horoscope,7,chalermthai,6,3069753
9753,cartoon,139,wahkor,78,tvshow,32,3064229
9754,tvshow,85,beauty,27,social,17,3354416
9755,isolate,44,supachalasai,35,chalermkrung,10,182664
9756,korea,257,food,168,tvshow,66,3062544
9757,isolate,79,korea,77,chalermkrung,42,3355920
9758,supachalasai,78,ratchada,8,food,7,181922
9759,siam,19,tvshow,13,library,10,3085007
9760,cartoon,48,chalermthai,11,library,7,3075331
9761,tvshow,75,social,13,home,5,173214
9762,chalermkrung,7,isolate,2,library,2,3078930
9763,korea,78,isolate,4,chalermkrung,4,3038470
9764,sinthorn,38,social,3,silom,2,3037188
9765,silom,16,tvshow,12,wahkor,12,3040948
9766,food,97,blueplanet,22,gallery,6,3040253
9767,blueplanet,31,tvshow,17,ratchada,13,3039827
9768,sinthorn,107,silom,33,social,24,3036210
9769,social,40,ratchada,40,home,30,3030750
9770,supachalasai,168,mbk,70,chalermthai,53,3390207
9771,korea,84,home,7,chalermkrung,6,3034036
9772,ratchada,21,social,14,mbk,13,3378649
9773,family,60,tvshow,34,social,33,182715
9774,tvshow,19,pantip,1,0,0,3054333
9775,supachalasai,31,lumpini,29,social,26,182937
9776,supachalasai,43,chalermthai,40,tvshow,16,3044347
9777,wahkor,39,social,30,cartoon,24,172691
9778,beauty,31,bangrak,23,siam,19,3384579
9779,korea,27,isolate,1,silom,1,3047738
9780,cartoon,17,tvshow,9,sinthorn,7,3123278
9781,tvshow,44,siam,21,beauty,18,3122372
9782,korea,51,chalermkrung,2,tvshow,1,3330299
9783,tvshow,70,food,40,isolate,37,180993
9784,supachalasai,117,social,27,tvshow,20,180940
9785,siam,24,horoscope,13,chalermkrung,8,3117767
9786,cartoon,22,food,14,mbk,4,3333668
9787,tvshow,315,korea,159,social,37,3121864
9788,korea,32,tvshow,1,pantip,1,3118571
9789,tvshow,141,chalermthai,14,wahkor,12,3119067
9790,social,58,wahkor,39,bangrak,34,3325983
9791,tvshow,12,korea,10,blueplanet,6,3134835
9792,korea,45,home,32,sinthorn,7,3134176
9793,supachalasai,57,sinthorn,13,social,8,3133624
9794,korea,22,cartoon,10,tvshow,9,3137037
9795,isolate,46,tvshow,18,supachalasai,14,180406
9796,korea,57,beauty,17,isolate,6,3318699
9797,cartoon,74,chalermthai,13,wahkor,8,3130569
9798,korea,43,mbk,3,siliconvalley,1,3129149
9799,korea,119,chalermkrung,17,isolate,13,3323562
9800,tvshow,15,korea,14,blueplanet,2,3095679
9801,tvshow,28,pantip,1,bangrak,1,3347769
9802,korea,32,cartoon,6,isolate,4,3352403
9803,chalermthai,9,cartoon,5,isolate,2,3353517
9804,supachalasai,22,chalermthai,18,wahkor,11,181826
9805,cartoon,17,chalermthai,7,siliconvalley,1,3339114
9806,social,65,ratchada,58,food,42,3112849
9807,jatujak,15,home,8,beauty,6,3114233
9808,isolate,21,korea,13,chalermkrung,3,3336519
9809,korea,34,chalermkrung,9,supachalasai,4,3113891
9810,supachalasai,150,pantip,6,social,5,3337470
9811,korea,37,chalermkrung,5,isolate,3,3344615
9812,korea,49,isolate,2,0,0,3107587
9813,supachalasai,43,social,25,ratchada,16,181372
9814,korea,91,tvshow,12,mbk,8,2207192
9815,korea,57,cartoon,9,isolate,3,2201695
9816,supachalasai,46,camera,43,tvshow,39,205260
9817,chalermkrung,9,tvshow,3,korea,2,204725
9818,supachalasai,83,tvshow,62,silom,24,2215657
9819,korea,30,tvshow,27,chalermkrung,16,2189942
9820,korea,56,isolate,48,tvshow,34,2191604
9821,wahkor,279,tvshow,271,region,269,2187666
9822,korea,15,0,0,0,0,2188431
9823,social,39,lumpini,30,food,20,205386
9824,cartoon,22,tvshow,12,chalermthai,7,205329
9825,blueplanet,21,chalermthai,7,food,7,204162
9826,beauty,85,bangrak,19,siliconvalley,18,2244246
9827,isolate,44,chalermkrung,39,korea,8,2246158
9828,korea,49,tvshow,2,chalermkrung,1,204526
9829,beauty,34,lumpini,29,siam,22,2237125
9830,supachalasai,129,tvshow,6,beauty,4,2234757
9831,bangrak,84,siam,82,lumpini,48,2234382
9832,tvshow,122,bangrak,12,social,11,2231640
9833,siam,32,bangrak,31,social,27,2232613
9834,korea,31,blueplanet,25,chalermkrung,11,2150131
9835,home,14,social,12,ratchada,7,2147781
9836,isolate,42,cartoon,35,siliconvalley,17,2147787
9837,beauty,10,mbk,8,chalermkrung,4,2132804
9838,tvshow,20,wahkor,10,region,7,207341
9839,home,8,siam,7,social,7,2128022
9840,social,18,bangrak,16,tvshow,15,2136295
9841,supachalasai,49,beauty,33,lumpini,10,2136334
9842,tvshow,13,wahkor,7,region,6,207167
9843,korea,46,cartoon,13,blueplanet,8,2134742
9844,korea,25,tvshow,8,chalermkrung,5,2173260
9845,tvshow,34,social,13,siliconvalley,5,2184222
9846,isolate,68,chalermkrung,18,chalermthai,6,205950
9847,cartoon,52,siliconvalley,29,chalermthai,22,2182121
9848,chalermkrung,28,korea,20,isolate,13,2180347
9849,sinthorn,181,isolate,103,chalermkrung,58,2162390
9850,blueplanet,4,mbk,3,tvshow,3,2336484
9851,cartoon,88,library,13,isolate,9,2343609
9852,klaibann,80,blueplanet,66,library,15,2339298
9853,cartoon,31,blueplanet,17,ratchada,15,201706
9854,sinthorn,23,food,17,social,11,202298
9855,korea,43,isolate,2,siliconvalley,2,2316509
9856,wahkor,44,food,37,korea,37,2318011
9857,cartoon,102,chalermthai,14,library,8,200851
9858,tvshow,32,wahkor,22,region,21,200723
9859,korea,73,isolate,39,chalermkrung,9,2370259
9860,tvshow,165,social,9,bangrak,6,2371886
9861,tvshow,14,supachalasai,10,silom,4,2361205
