,mid,Recency,Frequency,Engagement,R_Quartile,F_Quartile,E_Quartile,RFEScore
19669,263660,2,85,14.8,2,3,3,233
19671,713428,0,97,7.6000000000000005,4,3,2,432
19679,1508208,0,119,4.4,4,3,1,431
19692,1890066,0,131,8.0,4,3,2,432
19707,1860348,0,43,17.0,4,2,3,423
19714,347169,0,271,9.4,4,4,3,443
19739,204048,0,93,4.2,4,3,1,431
19762,894375,0,42,7.6000000000000005,4,2,2,422
19780,4603649,0,56,5.4,4,2,1,421
19783,472350,0,59,4.6,4,2,1,421
19784,472441,0,114,12.4,4,3,3,433
19788,1500703,0,93,4.6,4,3,1,431
19805,472692,2,171,4.4,2,4,1,241
19806,4603048,2,133,15.0,2,3,3,233
19820,4677238,1,5,8.0,2,1,2,212
19822,176795,2,47,5.800000000000001,2,2,1,221
19828,2256505,4,33,5.0,1,1,1,111
19838,263931,1,11,11.8,2,1,3,213
19846,1866704,5,25,15.200000000000001,1,1,3,113
19863,809407,0,245,14.4,4,4,3,443
19884,870162,0,43,9.200000000000001,4,2,3,423
19913,795088,0,319,4.6,4,4,1,441
19926,1580886,0,65,4.2,4,2,1,421
19943,354869,0,27,4.4,4,1,1,411
19948,4674729,2,12,16.4,2,1,3,213
19949,443400,2,44,6.2,2,2,2,222
19950,1912414,0,102,8.8,4,3,2,432
19973,324542,3,68,4.6,1,2,1,121
19977,4633525,1,49,6.800000000000001,2,2,2,222
19980,875837,2,57,4.800000000000001,2,2,1,221
19999,1561985,2,130,25.200000000000003,2,3,4,234
20003,815524,2,27,4.6,2,1,1,211
20009,443664,5,20,4.4,1,1,1,111
20011,205829,0,89,5.0,4,3,1,431
20015,258600,0,98,4.800000000000001,4,3,1,431
20020,451604,1,25,4.2,2,1,1,211
20039,171292,0,121,9.0,4,3,2,432
20045,448513,0,61,4.2,4,2,1,421
20051,4631343,0,149,7.6000000000000005,4,4,2,442
20065,795841,0,40,5.800000000000001,4,1,1,411
20089,4673393,0,34,17.6,4,1,3,413
20106,816108,6,41,4.6,1,2,1,121
20113,1827628,1,42,4.800000000000001,2,2,1,221
20134,3680533,0,103,7.6000000000000005,4,3,2,432
20148,1570159,1,206,5.0,2,4,1,241
20170,4673895,0,20,4.2,4,1,1,411
20185,171200,0,95,9.200000000000001,4,3,3,433
20195,454485,0,189,19.2,4,4,4,444
20197,730972,0,29,4.2,4,1,1,411
20204,724189,0,82,5.0,4,3,1,431
20246,162137,0,99,5.800000000000001,4,3,1,431
20254,3688132,0,167,6.2,4,4,2,442
20262,3663647,0,105,6.0,4,3,2,432
20266,731717,0,75,4.800000000000001,4,2,1,421
20278,1838228,2,70,4.4,2,2,1,221
20285,3282841,1,63,4.800000000000001,2,2,1,221
20292,3281198,1,71,10.4,2,2,3,223
20294,4621421,2,138,6.0,2,3,2,232
20297,724319,5,25,5.2,1,1,1,111
20303,1838798,0,552,143.6,4,4,4,444
20305,440333,0,37,6.4,4,1,2,412
20313,441521,0,102,8.600000000000001,4,3,2,432
20318,162273,0,108,4.4,4,3,1,431
20319,455025,5,11,13.8,1,1,3,113
20321,441549,1,161,15.8,2,4,3,243
20323,11412,2,159,10.0,2,4,3,243
20332,818805,0,84,14.0,4,3,3,433
20337,454833,0,248,8.2,4,4,2,442
20340,4634648,2,20,4.800000000000001,2,1,1,211
20351,1817518,0,108,4.2,4,3,1,431
20361,358323,4,59,17.6,1,2,3,123
20397,2954197,6,12,6.800000000000001,1,1,2,112
20402,3402508,0,217,11.200000000000001,4,4,3,443
20422,2969732,0,149,5.2,4,4,1,441
20442,2969327,0,134,4.2,4,3,1,431
20458,3007858,4,20,5.0,1,1,1,111
20487,3394017,0,95,4.2,4,3,1,431
20509,3010205,0,138,8.0,4,3,2,432
20516,3424784,0,140,5.2,4,3,1,431
20547,2915328,0,140,10.600000000000001,4,3,3,433
20663,172262,0,127,6.4,4,3,2,432
20671,2913631,1,55,7.0,2,2,2,222
20682,185989,1,84,4.6000000000000005,2,3,1,231
20687,3400938,1,51,9.600000000000001,2,2,3,223
20741,184775,0,83,8.4,4,3,2,432
20754,3014411,0,80,5.2,4,3,1,431
20757,3014491,0,225,7.6000000000000005,4,4,2,442
20769,3014674,0,58,7.0,4,2,2,422
20828,3418490,1,105,8.4,2,3,2,232
20830,184215,0,80,4.800000000000001,4,3,1,431
20908,3411996,3,48,8.4,1,2,2,122
20927,2991428,0,30,7.2,4,1,2,412
20933,3411649,1,41,4.4,2,2,1,221
20981,2983778,0,182,35.0,4,4,4,444
20988,2983518,2,61,10.4,2,2,3,223
20989,3417685,0,151,4.2,4,4,1,441
20993,2983398,1,39,4.2,2,1,1,211
20999,3440249,0,214,37.0,4,4,4,444
21052,2978864,0,275,6.4,4,4,2,442
21088,2979964,0,115,10.4,4,3,3,433
21103,185095,3,36,9.4,1,1,3,113
21133,2928083,2,31,4.2,2,1,1,211
21146,3002122,1,4,7.0,2,1,2,212
21156,2950593,0,286,13.200000000000001,4,4,3,443
21188,172077,6,8,4.2,1,1,1,111
21214,2926095,0,28,13.8,4,1,3,413
21219,2926025,0,104,5.4,4,3,1,431
21227,3433902,0,95,11.600000000000001,4,3,3,433
21234,2925949,0,79,12.200000000000001,4,3,3,433
21244,3005794,0,108,49.2,4,3,4,434
21252,2975666,0,167,7.0,4,4,2,442
21270,2931540,0,95,4.6000000000000005,4,3,1,431
21275,2997772,3,24,4.800000000000001,1,1,1,111
21335,3000408,0,37,5.2,4,1,1,411
21358,3434293,0,230,4.2,4,4,1,441
21361,2973292,0,206,11.8,4,4,3,443
21414,3171582,3,23,4.4,1,1,1,111
21430,175458,0,107,5.4,4,3,1,431
21435,3289693,0,152,4.2,4,4,1,441
21440,3170107,0,45,5.0,4,2,1,421
21472,3172982,1,90,21.200000000000003,2,3,4,234
21506,3164971,0,372,4.2,4,4,1,441
21507,3164868,2,72,10.4,2,2,3,223
21523,175446,0,126,4.2,4,3,1,431
21536,179137,0,168,4.4,4,4,1,441
21540,3291819,3,63,5.6000000000000005,1,2,1,121
21548,3176837,0,15,9.0,4,1,2,412
21604,3186343,0,52,4.6000000000000005,4,2,1,421
21618,3283499,2,64,4.4,2,2,1,221
21628,3178243,5,30,5.800000000000001,1,1,1,111
21636,3177557,1,28,9.0,2,1,2,212
21722,3148266,0,45,7.0,4,2,2,422
21728,174963,0,110,4.6000000000000005,4,3,1,431
21730,3146974,1,19,5.0,2,1,1,211
21751,3308102,2,91,5.0,2,3,1,231
21763,3138748,0,173,6.4,4,4,2,442
21767,3138533,0,38,9.4,4,1,3,413
21780,3137588,1,93,5.800000000000001,2,3,1,231
21839,3157735,0,40,10.8,4,1,3,413
21880,3298029,1,183,27.0,2,4,4,244
21908,179751,1,78,5.6000000000000005,2,2,1,221
21925,3155484,0,27,12.200000000000001,4,1,3,413
21928,3155423,0,50,16.2,4,2,3,423
21946,3153640,0,282,11.600000000000001,4,4,3,443
21970,3220444,1,83,6.6000000000000005,2,3,2,232
21980,3248637,0,159,6.4,4,4,2,442
21993,177441,0,152,4.6000000000000005,4,4,1,441
22010,3246027,0,86,7.2,4,3,2,432
22013,3246184,0,142,10.8,4,4,3,443
22053,3213356,1,20,12.8,2,1,3,213
22066,177517,0,171,15.600000000000001,4,4,3,443
22090,177645,0,86,11.0,4,3,3,433
22091,3214776,0,618,7.4,4,4,2,442
22099,3233519,0,151,5.4,4,4,1,441
22111,3233757,0,72,4.800000000000001,4,2,1,421
22113,3233433,0,120,6.4,4,3,2,432
22118,3240442,1,137,7.2,2,3,2,232
22134,3236820,6,39,4.800000000000001,1,1,1,111
22148,3235024,0,63,7.0,4,2,2,422
22149,3233805,0,217,9.600000000000001,4,4,3,443
22217,3242792,1,132,4.2,2,3,1,231
22265,3195464,0,62,4.6000000000000005,4,2,1,421
22284,3265899,0,369,13.4,4,4,3,443
22307,3272556,0,340,7.2,4,4,2,442
22309,178683,0,54,4.2,4,2,1,421
22316,3189727,0,171,6.2,4,4,2,442
22342,3270348,0,57,4.2,4,2,1,421
22416,177731,0,78,10.200000000000001,4,2,3,423
22430,3256163,0,116,5.0,4,3,1,431
22435,3256754,0,75,5.2,4,2,1,421
22447,178085,0,91,7.800000000000001,4,3,2,432
22456,3263846,0,90,4.6000000000000005,4,3,1,431
22460,3263918,2,49,5.6000000000000005,2,2,1,221
22494,3261287,0,159,5.0,4,4,1,441
22517,3368903,0,499,18.6,4,4,4,444
22522,3068919,4,26,5.0,1,1,1,111
22571,3069753,2,34,4.2,2,1,1,211
22576,3064229,0,260,23.200000000000003,4,4,4,444
22577,3354416,0,161,6.2,4,4,2,442
22609,182664,0,99,12.0,4,3,3,433
22628,3062544,0,569,14.8,4,4,3,443
22690,3355920,0,240,29.0,4,4,4,444
22701,181922,0,95,7.0,4,3,2,432
22705,3085007,0,49,7.2,4,2,2,422
22736,3075331,0,76,8.4,4,2,2,422
22738,173214,0,103,5.0,4,3,1,431
22772,3078930,1,14,7.0,2,1,2,212
22790,3038470,0,80,9.0,4,3,2,432
22812,3037188,5,34,4.6000000000000005,1,1,1,111
22834,3040948,2,70,4.800000000000001,2,2,1,221
22839,3040253,0,125,5.4,4,3,1,431
22846,3039827,2,64,4.6000000000000005,2,2,1,221
22852,3036210,0,173,4.2,4,4,1,441
22871,3030750,0,159,6.800000000000001,4,4,2,442
22890,3390207,0,426,12.200000000000001,4,4,3,443
22914,3034036,0,95,4.800000000000001,4,3,1,431
22941,3378649,1,92,4.2,2,3,1,231
22958,182715,0,187,7.2,4,4,2,442
22977,3054333,4,15,19.200000000000003,1,1,4,114
23002,182937,0,101,4.6000000000000005,4,3,1,431
23005,3044347,3,140,7.2,1,3,2,132
23008,172691,0,97,13.8,4,3,3,433
23011,3384579,1,86,4.2,2,3,1,231
23033,3047738,1,29,4.4,2,1,1,211
23073,3123278,2,49,4.4,2,2,1,221
23084,3122372,2,104,4.6000000000000005,2,3,1,231
23088,3330299,1,52,7.0,2,2,2,222
23090,180993,0,289,5.0,4,4,1,441
23102,180940,0,236,17.2,4,4,3,443
23130,3117767,0,50,6.800000000000001,4,2,2,422
23133,3333668,1,35,8.8,2,1,2,212
23135,3121864,0,656,18.400000000000002,4,4,4,444
23141,3118571,1,33,5.0,2,1,1,211
23191,3119067,0,176,5.0,4,4,1,441
23193,3325983,0,217,11.200000000000001,4,4,3,443
23197,3134835,2,34,4.6000000000000005,2,1,1,211
23218,3134176,0,87,4.6000000000000005,4,3,1,431
23227,3133624,0,76,5.800000000000001,4,2,1,421
23235,3137037,0,39,10.600000000000001,4,1,3,413
23239,180406,2,125,14.0,2,3,3,233
23261,3318699,0,86,7.2,4,3,2,432
23275,3130569,2,91,23.0,2,3,4,234
23292,3129149,0,35,7.0,4,1,2,412
23318,3323562,0,139,10.8,4,3,3,433
23352,3095679,0,35,4.800000000000001,4,1,1,411
23395,3347769,4,29,5.0,1,1,1,111
23405,3352403,2,39,5.2,2,1,1,211
23428,3353517,5,12,8.4,1,1,2,112
23462,181826,0,65,5.4,4,2,1,421
23480,3339114,1,26,6.4,2,1,2,212
23483,3112849,0,245,8.0,4,4,2,442
23523,3114233,2,25,4.2,2,1,1,211
23526,3336519,5,34,6.2,1,1,2,112
23529,3113891,1,40,13.4,2,1,3,213
23534,3337470,0,158,4.2,4,4,1,441
23564,3344615,0,41,9.200000000000001,4,2,3,423
23573,3107587,0,48,8.200000000000001,4,2,2,422
23577,181372,0,107,6.2,4,3,2,432
23610,2207192,0,115,10.4,4,3,3,433
23630,2201695,0,67,6.6000000000000005,4,2,2,422
23648,205260,2,136,6.0,2,3,2,232
23675,204725,4,14,4.6000000000000005,1,1,1,111
23698,2215657,0,209,11.200000000000001,4,4,3,443
23707,2189942,0,118,10.600000000000001,4,3,3,433
23720,2191604,0,156,7.6000000000000005,4,4,2,442
23734,2187666,0,404,36.4,4,4,4,444
23743,2188431,2,15,6.2,2,1,2,212
23760,205386,0,161,18.8,4,4,4,444
23770,205329,1,53,7.4,2,2,2,222
23809,204162,2,47,7.0,2,2,2,222
23842,2244246,0,130,10.200000000000001,4,3,3,433
23873,2246158,0,102,22.8,4,3,4,434
23951,204526,0,46,6.800000000000001,4,2,2,422
23953,2237125,1,142,6.4,2,4,2,242
23961,2234757,0,134,5.2,4,3,1,431
23962,2234382,0,224,8.0,4,4,2,442
23972,2231640,0,160,7.4,4,4,2,442
23979,2232613,0,182,6.800000000000001,4,4,2,442
24035,2150131,4,76,4.4,1,2,1,121
24065,2147781,0,38,10.4,4,1,3,413
24066,2147787,0,102,5.4,4,3,1,431
24101,2132804,5,28,5.4,1,1,1,111
24118,207341,0,46,8.200000000000001,4,2,2,422
24121,2128022,2,29,7.2,2,1,2,212
24133,2136295,0,66,5.0,4,2,1,421
24134,2136334,0,90,4.6000000000000005,4,3,1,431
24156,207167,2,11,4.4,2,1,1,211
24168,2134742,0,73,5.4,4,2,1,421
24219,2173260,4,29,5.4,1,1,1,111
24235,2184222,1,58,34.4,2,2,4,224
24245,205950,0,105,8.200000000000001,4,3,2,432
24247,2182121,1,100,12.0,2,3,3,233
24251,2180347,0,60,5.0,4,2,1,421
24353,2162390,0,399,4.4,4,4,1,441
24381,2336484,2,11,5.0,2,1,1,211
24419,2343609,0,120,4.6000000000000005,4,3,1,431
24443,2339298,0,126,5.4,4,3,1,431
24451,201706,0,130,8.4,4,3,2,432
24462,202298,0,89,5.2,4,3,1,431
24486,2316509,0,46,11.0,4,2,3,423
24500,2318011,0,228,5.6000000000000005,4,4,1,441
24572,200851,1,102,11.8,2,3,3,233
24615,200723,4,34,7.2,1,1,2,112
24633,2370259,0,120,10.0,4,3,3,433
24641,2371886,0,184,5.2,4,4,1,441
24646,2361205,0,32,4.6000000000000005,4,1,1,411
24664,2351226,0,45,6.4,4,2,2,422
24698,2356733,0,32,5.6000000000000005,4,1,1,411
24706,2357949,1,71,4.4,2,2,1,221
24736,2354612,0,58,4.6000000000000005,4,2,1,421
24750,2272142,0,51,21.200000000000003,4,2,4,424
24751,2272326,1,168,16.6,2,4,3,243
24784,2269680,0,20,8.8,4,1,2,412
24834,2277849,0,104,4.800000000000001,4,3,1,431
24837,203594,0,60,6.4,4,2,2,422
24840,203830,0,99,6.2,4,3,2,432
24875,2254474,2,11,4.4,2,1,1,211
24897,2266161,0,183,6.800000000000001,4,4,2,442
24915,2261404,0,134,6.2,4,3,2,432
24920,2262257,0,198,9.4,4,4,3,443
24942,2307070,4,26,13.600000000000001,1,1,3,113
24943,2305519,1,70,4.4,2,2,1,221
24949,2308156,5,98,7.0,1,3,2,132
24962,2303383,0,21,12.200000000000001,4,1,3,413
24988,2313077,0,151,15.0,4,4,3,443
25019,2311046,0,27,4.4,4,1,1,411
25037,2292418,1,10,4.800000000000001,2,1,1,211
25041,203106,0,94,6.6000000000000005,4,3,2,432
25067,2288363,0,97,4.4,4,3,1,431
25071,2293729,2,39,5.800000000000001,2,1,1,211
25072,2293894,0,249,17.6,4,4,3,443
25126,1953012,5,55,4.4,1,2,1,121
25131,1954550,0,131,15.200000000000001,4,3,3,433
25150,212296,0,54,10.8,4,2,3,423
25158,1950736,0,182,10.600000000000001,4,4,3,443
25177,1960448,0,73,11.200000000000001,4,2,3,423
25269,1946287,0,48,7.6000000000000005,4,2,2,422
25297,1942680,0,126,4.4,4,3,1,431
25320,211325,0,39,10.4,4,1,3,413
25329,1982287,0,36,4.800000000000001,4,1,1,411
25356,1982426,3,35,5.0,1,1,1,111
25362,1988973,0,50,18.0,4,2,4,424
25381,1988314,0,130,13.8,4,3,3,433
25384,1982598,6,4,7.4,1,1,2,112
25423,1968731,0,100,8.8,4,3,2,432
25424,211596,0,226,13.600000000000001,4,4,3,443
25442,1965542,0,52,5.6000000000000005,4,2,1,421
25499,1934364,0,98,4.6000000000000005,4,3,1,431
25502,1897529,1,73,5.2,2,2,1,221
25517,1899908,1,104,6.4,2,3,2,232
25557,213847,3,50,5.0,1,2,1,121
25570,1904013,0,113,9.600000000000001,4,3,3,433
25601,1884652,1,93,5.2,2,3,1,231
25608,1885718,0,110,7.2,4,3,2,432
25612,1885963,0,61,9.200000000000001,4,2,3,423
25620,214680,2,35,9.8,2,1,3,213
25622,214664,1,18,4.2,2,1,1,211
25628,1881365,0,51,5.2,4,2,1,421
25647,1891503,0,174,4.2,4,4,1,441
25678,1888822,1,7,4.2,2,1,1,211
25686,213740,4,30,7.0,1,1,2,112
25714,1921928,0,40,5.800000000000001,4,1,1,411
25715,1922018,0,22,7.0,4,1,2,412
25722,1922579,0,83,7.0,4,3,2,432
25745,212783,0,100,6.4,4,3,2,432
25771,212910,2,24,4.800000000000001,2,1,1,211
25799,1913396,1,57,8.0,2,2,2,222
25828,1914797,1,22,5.2,2,1,1,211
25869,213283,3,19,5.4,1,1,1,111
25873,1917086,1,72,7.6000000000000005,2,2,2,222
25938,2089163,0,207,17.6,4,4,3,443
25958,208373,3,47,9.0,1,2,2,122
26009,209221,0,65,10.4,4,2,3,423
26012,2060422,2,12,6.800000000000001,2,1,2,212
26013,2060547,0,8,6.4,4,1,2,412
26014,209176,0,258,20.200000000000003,4,4,4,444
26015,2060816,0,54,5.6000000000000005,4,2,1,421
26034,208902,2,18,7.2,2,1,2,212
26049,2066048,1,40,14.8,2,1,3,213
26077,2112778,0,42,4.6000000000000005,4,2,1,421
26096,2107229,0,63,9.8,4,2,3,423
26122,207555,0,24,6.4,4,1,2,412
26149,2117406,2,63,32.800000000000004,2,2,4,224
26153,2117892,1,4,4.4,2,1,1,211
26174,2096838,3,22,5.4,1,1,1,111
26207,2098664,2,42,15.200000000000001,2,2,3,223
26244,2100765,2,8,4.4,2,1,1,211
26245,2100815,0,151,18.2,4,4,4,444
26282,2009414,3,96,10.0,1,3,3,133
26290,2010655,0,93,13.8,4,3,3,433
26294,2011260,0,85,5.4,4,3,1,431
26392,1996306,0,43,5.800000000000001,4,2,1,421
26404,2006575,0,40,6.800000000000001,4,1,2,412
26417,2008765,0,83,6.4,4,3,2,432
26431,2003256,1,33,9.8,2,1,3,213
26514,2054345,3,13,8.6,1,1,2,112
26526,2051974,0,87,8.6,4,3,2,432
26532,2053331,0,59,9.200000000000001,4,2,3,423
26567,2027348,2,231,4.4,2,4,1,241
26611,2038915,0,130,8.6,4,3,2,432
26617,209612,4,26,4.2,1,1,1,111
26626,2037633,2,197,4.6000000000000005,2,4,1,241
26636,2734270,0,63,7.0,4,2,2,422
26637,2734408,1,79,5.800000000000001,2,3,1,231
26743,2717059,2,26,4.2,2,1,1,211
26744,2717153,1,23,5.0,2,1,1,211
26745,2717166,0,205,5.4,4,4,1,441
26781,2723026,2,68,4.2,2,2,1,221
26793,2725957,1,169,15.200000000000001,2,4,3,243
26796,2726749,2,78,4.2,2,2,1,221
26838,2776970,1,42,6.0,2,2,2,222
26843,189927,0,411,59.6,4,4,4,444
26926,2753840,0,52,15.8,4,2,3,423
26937,2756130,0,52,4.2,4,2,1,421
26939,2756407,2,162,6.6000000000000005,2,4,2,242
26960,2750547,0,41,5.4,4,2,1,421
26963,2756421,0,59,5.4,4,2,1,421
26968,2762814,0,38,4.800000000000001,4,1,1,411
27022,2664522,3,51,7.0,1,2,2,122
27027,2665444,2,113,5.2,2,3,1,231
27044,2659956,1,10,5.0,2,1,1,211
27067,2675441,0,99,5.4,4,3,1,431
27111,2648320,0,230,7.800000000000001,4,4,2,442
27146,2644682,0,191,12.8,4,4,3,443
27158,2655668,2,131,6.4,2,3,2,232
27159,2655799,5,11,7.4,1,1,2,112
27239,2696120,0,48,6.800000000000001,4,2,2,422
27262,2708474,1,48,5.800000000000001,2,2,1,221
27273,2705380,0,192,9.8,4,4,3,443
27291,2704226,0,112,12.8,4,3,3,433
27321,2681855,5,5,5.4,1,1,1,111
27461,2876553,0,88,5.2,4,3,1,431
27463,2875487,0,47,4.6000000000000005,4,2,1,421
27495,2852494,0,208,10.8,4,4,3,443
27496,2852925,3,22,8.4,1,1,2,112
27510,187940,0,39,4.800000000000001,4,1,1,411
27514,187989,0,165,5.6000000000000005,4,4,1,441
27532,2855896,0,54,6.4,4,2,2,422
27534,2862908,0,262,10.4,4,4,3,443
27536,2860601,0,30,4.4,4,1,1,411
27544,2863013,1,23,5.2,2,1,1,211
27545,2856389,1,102,6.4,2,3,2,232
27553,2863777,0,73,5.4,4,2,1,421
27571,2858469,0,185,15.600000000000001,4,4,3,443
27586,2899720,0,143,6.4,4,4,2,442
27604,186928,0,70,11.600000000000001,4,2,3,423
27613,2897607,0,71,7.4,4,2,2,422
27721,2887894,0,101,4.6000000000000005,4,3,1,431
27743,186460,0,108,4.800000000000001,4,3,1,431
27747,2891250,2,95,6.800000000000001,2,3,2,232
27809,2802423,0,485,81.4,4,4,4,444
27826,2812073,0,181,20.200000000000003,4,4,4,444
27837,2813427,0,109,11.0,4,3,3,433
27838,2813511,0,27,4.6000000000000005,4,1,1,411
27904,189623,0,148,7.6000000000000005,4,4,2,442
27905,2788298,5,53,8.200000000000001,1,2,2,122
27934,2796245,0,235,4.800000000000001,4,4,1,441
27937,2793279,0,67,57.6,4,2,4,424
27986,2829724,0,120,9.4,4,3,3,433
27988,2829866,0,108,4.6000000000000005,4,3,1,431
27998,2831628,0,205,11.4,4,4,3,443
28055,2817594,0,61,7.0,4,2,2,422
28057,2817712,0,52,6.800000000000001,4,2,2,422
28068,2819185,0,189,22.0,4,4,4,444
28072,2820001,1,137,13.4,2,3,3,233
28073,2820382,0,229,30.200000000000003,4,4,4,444
28079,188840,2,30,4.2,2,1,1,211
28085,2815357,1,98,4.4,2,3,1,231
28110,188509,2,112,12.600000000000001,2,3,3,233
28139,188657,2,26,6.800000000000001,2,1,2,212
28160,2466815,0,184,18.6,4,4,4,444
28182,2463673,2,41,8.8,2,2,2,222
28184,2463714,1,19,5.2,2,1,1,211
28188,2464896,4,38,5.800000000000001,1,1,1,111
28192,2465617,0,73,5.2,4,2,1,421
28208,197738,0,50,4.2,4,2,1,421
28235,197776,1,62,5.4,2,2,1,221
28244,2449303,3,94,4.800000000000001,1,3,1,131
28246,198517,2,29,5.6000000000000005,2,1,1,211
28271,2446422,2,47,5.4,2,2,1,221
28284,2447468,0,122,5.6000000000000005,4,3,1,431
28313,2456659,0,82,5.800000000000001,4,3,1,431
28319,2454512,0,84,6.4,4,3,2,432
28370,2495857,0,92,4.6000000000000005,4,3,1,431
28374,2496702,0,108,7.0,4,3,2,432
28385,2501136,0,106,6.6000000000000005,4,3,2,432
28397,2501161,0,182,9.0,4,4,2,442
28419,2502017,0,80,17.0,4,3,3,433
28424,2502906,0,55,19.6,4,2,4,424
28474,2479843,0,108,5.2,4,3,1,431
28476,197474,0,226,9.200000000000001,4,4,3,443
28481,2490432,2,71,5.6000000000000005,2,2,1,221
28529,2402648,0,35,5.2,4,1,1,411
28563,2400096,0,172,15.0,4,4,3,443
28567,2401172,0,198,109.4,4,4,4,444
28584,2412053,0,106,11.8,4,3,3,433
28621,2397953,0,39,11.200000000000001,4,1,3,413
28640,2387125,0,192,10.0,4,4,3,443
28649,2378333,0,261,5.6000000000000005,4,4,1,441
28653,200615,0,207,9.0,4,4,2,442
28670,2393674,0,258,14.0,4,4,3,443
28671,2393694,4,39,5.4,1,1,1,111
28683,200264,1,82,6.800000000000001,2,3,2,232
28697,2388820,2,67,5.4,2,2,1,221
28705,2390770,0,414,9.200000000000001,4,4,3,443
28738,2435571,2,6,5.0,2,1,1,211
28783,2445570,0,165,5.6000000000000005,4,4,1,441
28801,2441964,0,108,4.6000000000000005,4,3,1,431
28824,2422134,1,65,5.2,2,2,1,221
28826,2422349,0,145,5.2,4,4,1,441
28827,2422546,0,127,6.2,4,3,2,432
28837,2415038,0,36,6.2,4,1,2,412
28840,199493,0,251,12.0,4,4,3,443
28856,199207,0,66,5.800000000000001,4,2,1,421
28883,2423775,0,243,4.6000000000000005,4,4,1,441
28896,2425878,0,84,27.8,4,3,4,434
28909,2601292,0,116,9.200000000000001,4,3,3,433
28911,194032,4,40,4.4,1,1,1,111
28971,2610877,0,79,4.4,4,3,1,431
28986,2606069,0,92,10.8,4,3,3,433
28987,2606095,3,37,4.6000000000000005,1,1,1,111
28988,2606174,0,60,5.6000000000000005,4,2,1,421
28996,193937,0,95,18.400000000000002,4,3,4,434
29054,2592411,0,39,4.4,4,1,1,411
29060,194213,0,76,7.0,4,2,2,422
29070,2590728,0,157,6.4,4,4,2,442
29094,193224,0,64,9.4,4,2,3,423
29106,2634057,0,126,20.200000000000003,4,3,4,434
29114,193154,0,98,7.6000000000000005,4,3,2,432
29119,193352,0,455,13.4,4,4,3,443
29126,2628546,0,49,5.0,4,2,1,421
29135,2630217,4,36,5.0,1,1,1,111
29178,2636829,0,71,7.4,4,2,2,422
29188,2626743,1,94,4.800000000000001,2,3,1,231
29195,2617628,1,19,4.800000000000001,2,1,1,211
29200,2619576,0,94,6.800000000000001,4,3,2,432
29202,2618076,1,138,6.4,2,3,2,232
29207,2619051,2,39,5.800000000000001,2,1,1,211
29236,2625487,1,150,6.6000000000000005,2,4,2,242
29242,2624817,0,64,8.4,4,2,2,422
29258,2623680,0,32,5.0,4,1,1,411
29266,2621239,6,37,8.200000000000001,1,1,2,112
29271,2622361,0,51,11.4,4,2,3,423
29302,2537039,0,358,6.2,4,4,2,442
29319,2530558,3,60,20.8,1,2,4,124
29341,2543398,0,190,13.8,4,4,3,443
29371,195685,0,80,9.0,4,3,2,432
29399,2514318,0,52,4.4,4,2,1,421
29407,2511269,0,316,10.0,4,4,3,443
29427,196198,0,44,10.0,4,2,3,423
29437,196023,0,73,8.0,4,2,2,422
29496,2564340,0,199,14.200000000000001,4,4,3,443
29514,2565830,1,73,12.600000000000001,2,2,3,223
29535,194546,0,212,6.0,4,4,2,442
29541,2575880,0,162,9.200000000000001,4,4,3,443
29545,194742,0,232,7.6000000000000005,4,4,2,442
29587,2553343,0,69,5.800000000000001,4,2,1,421
29626,2560933,0,122,4.800000000000001,4,3,1,431
29644,2555052,2,75,4.6000000000000005,2,2,1,221
29668,4529986,0,190,11.0,4,4,3,443
29729,4534417,0,136,8.0,4,3,2,432
29750,4532428,0,131,8.0,4,3,2,432
29754,4532897,1,37,8.0,2,1,2,212
29796,102057,0,137,6.800000000000001,4,3,2,432
29805,101551,0,133,8.0,4,3,2,432
29811,4524345,0,75,6.4,4,2,2,422
29813,4525339,2,27,9.600000000000001,2,1,3,213
29839,4523002,0,228,27.200000000000003,4,4,4,444
29860,4545834,2,39,6.800000000000001,2,1,2,212
29872,4546718,0,101,6.6000000000000005,4,3,2,432
29894,4544997,0,63,4.4,4,2,1,421
29934,98463,0,48,10.200000000000001,4,2,3,423
29940,4549467,1,56,12.0,2,2,3,223
29944,4548905,0,76,5.6000000000000005,4,2,1,421
29951,4544151,0,62,5.6000000000000005,4,2,1,421
29970,4538599,0,126,8.6,4,3,2,432
29972,4538957,0,186,6.0,4,4,2,442
29979,100354,2,252,9.8,2,4,3,243
30002,99261,0,108,9.4,4,3,3,433
30035,4540098,0,119,5.800000000000001,4,3,1,431
30089,4485869,1,81,7.0,2,3,2,232
30090,4485926,0,87,5.6000000000000005,4,3,1,431
30094,4486344,0,74,5.4,4,2,1,421
30102,4491975,0,44,4.4,4,2,1,421
30114,4492816,2,79,5.800000000000001,2,3,1,231
30118,4493141,0,20,10.4,4,1,3,413
30138,4489969,0,176,15.8,4,4,3,443
30154,4479760,0,91,6.0,4,3,2,432
30186,4478726,0,83,5.0,4,3,1,431
30199,4483059,4,46,4.6000000000000005,1,2,1,121
30208,4484096,0,145,14.0,4,4,3,443
30217,4482922,0,67,5.2,4,2,1,421
30230,4482226,0,178,25.400000000000002,4,4,4,444
30286,4507515,0,133,5.6000000000000005,4,3,1,431
30311,4517209,0,150,10.4,4,4,3,443
